reference_text,original_transcription,adjusted_transcription,original_confidence,adjusted_confidence,original_duration,adjusted_duration,original_wer,adjusted_wer,phoneme_analysis,wav_file
you re used to being on the field,the ist vision at the field,there ist vision on the field,"{'mean_confidence': 0.9783629179000854, 'min_confidence': 0.551569938659668, 'max_confidence': 0.9999996423721313}","{'mean_confidence': 0.9738535284996033, 'min_confidence': 0.4957180321216583, 'max_confidence': 0.9999996423721313}",4.65,4.374875,0.75,0.625,"{'original_duration': 4.65, 'adjusted_duration': 4.374875, 'phoneme_stats': {'noi': {'count': 3, 'total_original_duration': 4.1068125, 'total_adjusted_duration': 4.4506646318806045, 'tempo_ratio': 0.922741397}, 'y': {'count': 2, 'total_original_duration': 0.74425, 'total_adjusted_duration': 0.5761275882457394, 'tempo_ratio': 1.291814548}, 'uh': {'count': 1, 'total_original_duration': 0.4134375, 'total_adjusted_duration': 0.24278247950323506, 'tempo_ratio': 1.702913245}, 'r': {'count': 1, 'total_original_duration': 0.461625, 'total_adjusted_duration': 0.41642753074216654, 'tempo_ratio': 1.108536218}, 'uw': {'count': 2, 'total_original_duration': 0.606375, 'total_adjusted_duration': 0.5234652908637446, 'tempo_ratio': 1.158386259}, 'z': {'count': 1, 'total_original_duration': 0.179125, 'total_adjusted_duration': 0.12024140389890613, 'tempo_ratio': 1.489711482}, 'dcl': {'count': 1, 'total_original_duration': 0.310125, 'total_adjusted_duration': 0.2959256998312165, 'tempo_ratio': 1.047982653}, 'd': {'count': 1, 'total_original_duration': 0.2066875, 'total_adjusted_duration': 0.16913583947927796, 'tempo_ratio': 1.222020718}, 't': {'count': 1, 'total_original_duration': 0.1860625, 'total_adjusted_duration': 0.1576797818135039, 'tempo_ratio': 1.180002267}, 'bcl': {'count': 1, 'total_original_duration': 0.3238125, 'total_adjusted_duration': 0.2947326492278585, 'tempo_ratio': 1.098665183}, 'b': {'count': 1, 'total_original_duration': 0.213625, 'total_adjusted_duration': 0.19056011546819931, 'tempo_ratio': 1.121037314}, 'iy': {'count': 2, 'total_original_duration': 0.826875, 'total_adjusted_duration': 0.6545927281068809, 'tempo_ratio': 1.263190018}, 'ih': {'count': 1, 'total_original_duration': 0.2411875, 'total_adjusted_duration': 0.19458398445131425, 'tempo_ratio': 1.239503347}, 'ng': {'count': 1, 'total_original_duration': 0.3996875, 'total_adjusted_duration': 0.2867635593240136, 'tempo_ratio': 1.393787624}, 'aa': {'count': 1, 'total_original_duration': 1.0266875, 'total_adjusted_duration': 0.7933195502112839, 'tempo_ratio': 1.294166392}, 'n': {'count': 1, 'total_original_duration': 0.5305625, 'total_adjusted_duration': 0.43548158216210714, 'tempo_ratio': 1.218335107}, 'dh': {'count': 1, 'total_original_duration': 0.2343125, 'total_adjusted_duration': 0.1618747815364028, 'tempo_ratio': 1.447492301}, 'ah': {'count': 1, 'total_original_duration': 0.2549375, 'total_adjusted_duration': 0.16055902396286634, 'tempo_ratio': 1.58781172}, 'f': {'count': 1, 'total_original_duration': 0.4134375, 'total_adjusted_duration': 0.349478940435186, 'tempo_ratio': 1.183011198}, 'l': {'count': 1, 'total_original_duration': 1.095625, 'total_adjusted_duration': 0.9054131094894899, 'tempo_ratio': 1.210082987}}}",0210.wav
forward,for world,four worlds,"{'mean_confidence': 0.9816781282424927, 'min_confidence': 0.5641263723373413, 'max_confidence': 0.9999982118606567}","{'mean_confidence': 0.9885125160217285, 'min_confidence': 0.5123658776283264, 'max_confidence': 0.9999997615814209}",1.95,2.10625,2.0,2.0,"{'original_duration': 1.95, 'adjusted_duration': 2.10625, 'phoneme_stats': {'noi': {'count': 2, 'total_original_duration': 2.9115, 'total_adjusted_duration': 3.155271899002056, 'tempo_ratio': 0.922741397}, 'f': {'count': 1, 'total_original_duration': 0.448375, 'total_adjusted_duration': 0.3790116279186734, 'tempo_ratio': 1.183011198}, 'ao': {'count': 1, 'total_original_duration': 0.4981875, 'total_adjusted_duration': 0.4179398165976184, 'tempo_ratio': 1.192007749}, 'r': {'count': 1, 'total_original_duration': 0.293375, 'total_adjusted_duration': 0.2646508027760262, 'tempo_ratio': 1.108536218}, 'w': {'count': 1, 'total_original_duration': 0.1936875, 'total_adjusted_duration': 0.15257210335072602, 'tempo_ratio': 1.269481745}, 'er': {'count': 1, 'total_original_duration': 0.6144375, 'total_adjusted_duration': 0.4493411137244614, 'tempo_ratio': 1.36741883}, 'dcl': {'count': 1, 'total_original_duration': 0.2325, 'total_adjusted_duration': 0.2218548172857972, 'tempo_ratio': 1.047982653}, 'd': {'count': 1, 'total_original_duration': 0.1494375, 'total_adjusted_duration': 0.12228720659055144, 'tempo_ratio': 1.222020718}}}",0211.wav
four,fore,fore,"{'mean_confidence': 0.9962469935417175, 'min_confidence': 0.777806282043457, 'max_confidence': 0.9999994039535522}","{'mean_confidence': 0.9933606386184692, 'min_confidence': 0.6345012784004211, 'max_confidence': 0.9999995231628418}",1.95,1.83875,1.0,1.0,"{'original_duration': 1.95, 'adjusted_duration': 1.83875, 'phoneme_stats': {'noi': {'count': 2, 'total_original_duration': 3.49275, 'total_adjusted_duration': 3.7851883651861344, 'tempo_ratio': 0.922741397}, 'f': {'count': 1, 'total_original_duration': 0.3598125, 'total_adjusted_duration': 0.3041496991814612, 'tempo_ratio': 1.183011198}, 'ao': {'count': 1, 'total_original_duration': 0.67525, 'total_adjusted_duration': 0.5664812167257144, 'tempo_ratio': 1.192007749}, 'r': {'count': 1, 'total_original_duration': 0.82475, 'total_adjusted_duration': 0.7439991464491781, 'tempo_ratio': 1.108536218}}}",0212.wav
peer,heare,to hear,"{'mean_confidence': 0.9115235209465027, 'min_confidence': 0.41762956976890564, 'max_confidence': 0.9999639987945557}","{'mean_confidence': 0.8270338177680969, 'min_confidence': 0.2283727079629898, 'max_confidence': 0.9998890161514282}",1.05,0.7949375,1.0,2.0,"{'original_duration': 1.05, 'adjusted_duration': 0.7949375, 'phoneme_stats': {'pcl': {'count': 1, 'total_original_duration': 0.2175625, 'total_adjusted_duration': 0.16314838656757297, 'tempo_ratio': 1.333525293}, 'p': {'count': 1, 'total_original_duration': 0.6050625, 'total_adjusted_duration': 0.44835502130080657, 'tempo_ratio': 1.349516502}, 'ih': {'count': 1, 'total_original_duration': 0.72125, 'total_adjusted_duration': 0.5818862867499783, 'tempo_ratio': 1.239503347}, 'r': {'count': 1, 'total_original_duration': 0.7243125, 'total_adjusted_duration': 0.6533954310548291, 'tempo_ratio': 1.108536218}, 'noi': {'count': 1, 'total_original_duration': 0.5990625, 'total_adjusted_duration': 0.6492203578897198, 'tempo_ratio': 0.922741397}}}",0213.wav
delta,ter it hot,tere it hort,"{'mean_confidence': 0.936301589012146, 'min_confidence': 0.4464243948459625, 'max_confidence': 0.9999483823776245}","{'mean_confidence': 0.9327869415283203, 'min_confidence': 0.42556238174438477, 'max_confidence': 0.9999387264251709}",1.5,1.592375,3.0,3.0,"{'original_duration': 1.5, 'adjusted_duration': 1.592375, 'phoneme_stats': {'noi': {'count': 2, 'total_original_duration': 1.6818125, 'total_adjusted_duration': 1.8226260417792874, 'tempo_ratio': 0.922741397}, 'dcl': {'count': 1, 'total_original_duration': 0.3150625, 'total_adjusted_duration': 0.3006371327789526, 'tempo_ratio': 1.047982653}, 'd': {'count': 1, 'total_original_duration': 0.13625, 'total_adjusted_duration': 0.11149565469151072, 'tempo_ratio': 1.222020718}, 'eh': {'count': 1, 'total_original_duration': 0.4555625, 'total_adjusted_duration': 0.35060812987341694, 'tempo_ratio': 1.299349505}, 'l': {'count': 1, 'total_original_duration': 0.5365, 'total_adjusted_duration': 0.4433580223535528, 'tempo_ratio': 1.210082987}, 'tcl': {'count': 1, 'total_original_duration': 0.1703125, 'total_adjusted_duration': 0.15556257327025744, 'tempo_ratio': 1.09481668}, 't': {'count': 1, 'total_original_duration': 0.1575625, 'total_adjusted_duration': 0.13352728584207033, 'tempo_ratio': 1.180002267}, 'ah': {'count': 1, 'total_original_duration': 0.66425, 'total_adjusted_duration': 0.41834305140410477, 'tempo_ratio': 1.58781172}}}",0214.wav
i looked up and noticed two old men,iler daper knows is toward men,alor daver knows this two of men,"{'mean_confidence': 0.9330521821975708, 'min_confidence': 0.3966211974620819, 'max_confidence': 0.9999940395355225}","{'mean_confidence': 0.9509597420692444, 'min_confidence': 0.2991326153278351, 'max_confidence': 0.9999980926513672}",4.35,3.640875,0.875,0.75,"{'original_duration': 4.35, 'adjusted_duration': 3.640875, 'phoneme_stats': {'noi': {'count': 2, 'total_original_duration': 2.0809375, 'total_adjusted_duration': 2.2551686818923544, 'tempo_ratio': 0.922741397}, 'ay': {'count': 1, 'total_original_duration': 0.5788125, 'total_adjusted_duration': 0.557571960643032, 'tempo_ratio': 1.038094705}, 'l': {'count': 2, 'total_original_duration': 1.0611875, 'total_adjusted_duration': 0.8769543175140928, 'tempo_ratio': 1.210082987}, 'uh': {'count': 1, 'total_original_duration': 0.70975, 'total_adjusted_duration': 0.416785765266627, 'tempo_ratio': 1.702913245}, 'kcl': {'count': 1, 'total_original_duration': 0.3169375, 'total_adjusted_duration': 0.2322460075809376, 'tempo_ratio': 1.364662856}, 'k': {'count': 1, 'total_original_duration': 0.0826875, 'total_adjusted_duration': 0.05803260550579462, 'tempo_ratio': 1.424845555}, 'ah': {'count': 2, 'total_original_duration': 1.2403125, 'total_adjusted_duration': 0.7811458275418197, 'tempo_ratio': 1.58781172}, 'pcl': {'count': 1, 'total_original_duration': 0.1446875, 'total_adjusted_duration': 0.1085000042815086, 'tempo_ratio': 1.333525293}, 'p': {'count': 1, 'total_original_duration': 0.165375, 'total_adjusted_duration': 0.122543888685253, 'tempo_ratio': 1.349516502}, 'ae': {'count': 1, 'total_original_duration': 0.26875, 'total_adjusted_duration': 0.21457922644496263, 'tempo_ratio': 1.252451155}, 'n': {'count': 3, 'total_original_duration': 1.261, 'total_adjusted_duration': 1.03501901304072, 'tempo_ratio': 1.218335107}, 'ow': {'count': 2, 'total_original_duration': 1.178375, 'total_adjusted_duration': 1.0732882407178508, 'tempo_ratio': 1.097911032}, 't': {'count': 3, 'total_original_duration': 0.9233750000000001, 'total_adjusted_duration': 0.7825196830744732, 'tempo_ratio': 1.180002267}, 's': {'count': 1, 'total_original_duration': 0.668375, 'total_adjusted_duration': 0.5511924829489497, 'tempo_ratio': 1.212598177}, 'tcl': {'count': 1, 'total_original_duration': 0.2205, 'total_adjusted_duration': 0.20140358109998835, 'tempo_ratio': 1.09481668}, 'uw': {'count': 1, 'total_original_duration': 0.2686875, 'total_adjusted_duration': 0.2319498335831002, 'tempo_ratio': 1.158386259}, 'm': {'count': 1, 'total_original_duration': 0.17225, 'total_adjusted_duration': 0.1392950032349556, 'tempo_ratio': 1.236584199}, 'eh': {'count': 1, 'total_original_duration': 0.61325, 'total_adjusted_duration': 0.47196693240745874, 'tempo_ratio': 1.299349505}}}",0215.wav
slip,slow,slow,"{'mean_confidence': 0.9991114735603333, 'min_confidence': 0.9855599403381348, 'max_confidence': 0.9999996423721313}","{'mean_confidence': 0.9994703531265259, 'min_confidence': 0.9846886396408081, 'max_confidence': 0.9999997615814209}",1.65,1.7076875,1.0,1.0,"{'original_duration': 1.65, 'adjusted_duration': 1.7076875, 'phoneme_stats': {'noi': {'count': 2, 'total_original_duration': 1.9436874999999998, 'total_adjusted_duration': 2.106427116328888, 'tempo_ratio': 0.922741397}, 's': {'count': 1, 'total_original_duration': 0.627625, 'total_adjusted_duration': 0.51758695658999, 'tempo_ratio': 1.212598177}, 'l': {'count': 1, 'total_original_duration': 0.309125, 'total_adjusted_duration': 0.2554576862256142, 'tempo_ratio': 1.210082987}, 'ih': {'count': 1, 'total_original_duration': 0.7775, 'total_adjusted_duration': 0.6272673663058692, 'tempo_ratio': 1.239503347}, 'pcl': {'count': 1, 'total_original_duration': 0.651, 'total_adjusted_duration': 0.4881797168882046, 'tempo_ratio': 1.333525293}, 'p': {'count': 1, 'total_original_duration': 0.220125, 'total_adjusted_duration': 0.1631139742817313, 'tempo_ratio': 1.349516502}}}",0216.wav
i was conscious all the time,i was the countut of liuton,i was ecountyt lot leton,"{'mean_confidence': 0.9515540599822998, 'min_confidence': 0.4384797215461731, 'max_confidence': 0.9999995231628418}","{'mean_confidence': 0.9162580966949463, 'min_confidence': 0.3244386911392212, 'max_confidence': 0.999997615814209}",3.75,3.431375,0.6666666666666666,0.6666666666666666,"{'original_duration': 3.75, 'adjusted_duration': 3.431375, 'phoneme_stats': {'noi': {'count': 2, 'total_original_duration': 2.577125, 'total_adjusted_duration': 2.792900598562828, 'tempo_ratio': 0.922741397}, 'ay': {'count': 2, 'total_original_duration': 1.2678125, 'total_adjusted_duration': 1.221287897812753, 'tempo_ratio': 1.038094705}, 'w': {'count': 1, 'total_original_duration': 0.3445625, 'total_adjusted_duration': 0.2714198147055671, 'tempo_ratio': 1.269481745}, 'aa': {'count': 2, 'total_original_duration': 0.8544375, 'total_adjusted_duration': 0.6602222907979827, 'tempo_ratio': 1.294166392}, 'z': {'count': 1, 'total_original_duration': 0.5511875, 'total_adjusted_duration': 0.36999614130650843, 'tempo_ratio': 1.489711482}, 'kcl': {'count': 1, 'total_original_duration': 0.358375, 'total_adjusted_duration': 0.2626106502601255, 'tempo_ratio': 1.364662856}, 'k': {'count': 1, 'total_original_duration': 0.3100625, 'total_adjusted_duration': 0.2176113045459162, 'tempo_ratio': 1.424845555}, 'n': {'count': 1, 'total_original_duration': 0.503, 'total_adjusted_duration': 0.4128584960820636, 'tempo_ratio': 1.218335107}, 'dcl': {'count': 2, 'total_original_duration': 0.17231249999999998, 'total_adjusted_duration': 0.16442304603681257, 'tempo_ratio': 1.047982653}, 'sh': {'count': 1, 'total_original_duration': 0.1585, 'total_adjusted_duration': 0.14582040055114187, 'tempo_ratio': 1.086953536}, 'ah': {'count': 2, 'total_original_duration': 0.8061875000000001, 'total_adjusted_duration': 0.5077349473147862, 'tempo_ratio': 1.58781172}, 's': {'count': 1, 'total_original_duration': 0.2205, 'total_adjusted_duration': 0.1818409463104446, 'tempo_ratio': 1.212598177}, 'ao': {'count': 1, 'total_original_duration': 0.7235, 'total_adjusted_duration': 0.6069591415047084, 'tempo_ratio': 1.192007749}, 'l': {'count': 1, 'total_original_duration': 0.39275, 'total_adjusted_duration': 0.32456451683011717, 'tempo_ratio': 1.210082987}, 'dh': {'count': 1, 'total_original_duration': 0.2205, 'total_adjusted_duration': 0.152332416447167, 'tempo_ratio': 1.447492301}, 't': {'count': 1, 'total_original_duration': 0.385875, 'total_adjusted_duration': 0.3270120836132258, 'tempo_ratio': 1.180002267}, 'm': {'count': 1, 'total_original_duration': 0.4616875, 'total_adjusted_duration': 0.3733571077273647, 'tempo_ratio': 1.236584199}}}",0217.wav
prior,throw a u,trow a yun,"{'mean_confidence': 0.895243763923645, 'min_confidence': 0.39812394976615906, 'max_confidence': 0.9999756813049316}","{'mean_confidence': 0.8647522926330566, 'min_confidence': 0.44032421708106995, 'max_confidence': 0.9998626708984375}",1.5,1.1774375,3.0,3.0,"{'original_duration': 1.5, 'adjusted_duration': 1.1774375, 'phoneme_stats': {'noi': {'count': 2, 'total_original_duration': 0.6812499999999999, 'total_adjusted_duration': 0.7382891915490813, 'tempo_ratio': 0.922741397}, 'pcl': {'count': 1, 'total_original_duration': 1.37525, 'total_adjusted_duration': 1.0312890255768101, 'tempo_ratio': 1.333525293}, 'p': {'count': 1, 'total_original_duration': 0.4215625, 'total_adjusted_duration': 0.31238039651626287, 'tempo_ratio': 1.349516502}, 'r': {'count': 1, 'total_original_duration': 0.212875, 'total_adjusted_duration': 0.19203251688435136, 'tempo_ratio': 1.108536218}, 'ay': {'count': 1, 'total_original_duration': 0.68975, 'total_adjusted_duration': 0.6644384146049565, 'tempo_ratio': 1.038094705}, 'er': {'count': 1, 'total_original_duration': 0.736625, 'total_adjusted_duration': 0.5386974230858003, 'tempo_ratio': 1.36741883}}}",0218.wav
tile,tidle,tidle,"{'mean_confidence': 0.9974510073661804, 'min_confidence': 0.8911249041557312, 'max_confidence': 0.9999996423721313}","{'mean_confidence': 0.9916677474975586, 'min_confidence': 0.7271444797515869, 'max_confidence': 0.9999986886978149}",1.35,1.301,1.0,1.0,"{'original_duration': 1.35, 'adjusted_duration': 1.301, 'phoneme_stats': {'noi': {'count': 2, 'total_original_duration': 1.092125, 'total_adjusted_duration': 1.1835656268925367, 'tempo_ratio': 0.922741397}, 'tcl': {'count': 1, 'total_original_duration': 0.75875, 'total_adjusted_duration': 0.6930383998168533, 'tempo_ratio': 1.09481668}, 't': {'count': 1, 'total_original_duration': 0.5058125, 'total_adjusted_duration': 0.4286538374930088, 'tempo_ratio': 1.180002267}, 'ay': {'count': 1, 'total_original_duration': 0.6744375, 'total_adjusted_duration': 0.6496878336355641, 'tempo_ratio': 1.038094705}, 'l': {'count': 1, 'total_original_duration': 0.6668125, 'total_adjusted_duration': 0.5510469175780587, 'tempo_ratio': 1.210082987}}}",0219.wav
fear,trew you up,treaw you up,"{'mean_confidence': 0.9242179989814758, 'min_confidence': 0.4201318919658661, 'max_confidence': 0.9999208450317383}","{'mean_confidence': 0.9508667588233948, 'min_confidence': 0.4045614004135132, 'max_confidence': 0.9999414682388306}",1.2,1.21175,3.0,3.0,"{'original_duration': 1.2, 'adjusted_duration': 1.21175, 'phoneme_stats': {'noi': {'count': 2, 'total_original_duration': 1.79175, 'total_adjusted_duration': 1.9417683067274372, 'tempo_ratio': 0.922741397}, 'f': {'count': 1, 'total_original_duration': 0.422375, 'total_adjusted_duration': 0.35703381397747347, 'tempo_ratio': 1.183011198}, 'ih': {'count': 1, 'total_original_duration': 0.7085, 'total_adjusted_duration': 0.5715999087173098, 'tempo_ratio': 1.239503347}, 'r': {'count': 1, 'total_original_duration': 0.37125, 'total_adjusted_duration': 0.3349011010842769, 'tempo_ratio': 1.108536218}}}",0220.wav
back,bighet,bighe,"{'mean_confidence': 0.9137994647026062, 'min_confidence': 0.3332339823246002, 'max_confidence': 0.9999097585678101}","{'mean_confidence': 0.9161044359207153, 'min_confidence': 0.38971590995788574, 'max_confidence': 0.9999375343322754}",1.2,1.1741875,1.0,1.0,"{'original_duration': 1.2, 'adjusted_duration': 1.1741875, 'phoneme_stats': {'noi': {'count': 2, 'total_original_duration': 1.141125, 'total_adjusted_duration': 1.236668262321388, 'tempo_ratio': 0.922741397}, 'b': {'count': 1, 'total_original_duration': 0.19075, 'total_adjusted_duration': 0.17015490708278064, 'tempo_ratio': 1.121037314}, 'ae': {'count': 1, 'total_original_duration': 1.0695625, 'total_adjusted_duration': 0.8539754191052664, 'tempo_ratio': 1.252451155}, 'kcl': {'count': 1, 'total_original_duration': 0.6199375, 'total_adjusted_duration': 0.4542788698866733, 'tempo_ratio': 1.364662856}, 'k': {'count': 1, 'total_original_duration': 0.2725, 'total_adjusted_duration': 0.1912487981899203, 'tempo_ratio': 1.424845555}}}",0221.wav
one validated acts of school districts,one valor they desire since skovum this to,one valodatedisis skobum tis to,"{'mean_confidence': 0.9683846831321716, 'min_confidence': 0.2203233689069748, 'max_confidence': 0.9999980926513672}","{'mean_confidence': 0.9229052662849426, 'min_confidence': 0.29897841811180115, 'max_confidence': 0.9999672174453735}",7.65,6.2585,1.1666666666666667,0.8333333333333334,"{'original_duration': 7.65, 'adjusted_duration': 6.2585, 'phoneme_stats': {'noi': {'count': 3, 'total_original_duration': 3.7691875, 'total_adjusted_duration': 4.084771217867013, 'tempo_ratio': 0.922741397}, 'w': {'count': 1, 'total_original_duration': 0.5374375, 'total_adjusted_duration': 0.423351893098707, 'tempo_ratio': 1.269481745}, 'ah': {'count': 4, 'total_original_duration': 1.6400000000000001, 'total_adjusted_duration': 1.0328680531467547, 'tempo_ratio': 1.58781172}, 'n': {'count': 1, 'total_original_duration': 0.3514375, 'total_adjusted_duration': 0.28845717239928476, 'tempo_ratio': 1.218335107}, 'v': {'count': 2, 'total_original_duration': 1.2265000000000001, 'total_adjusted_duration': 0.8900288256498514, 'tempo_ratio': 1.378045255}, 'ae': {'count': 2, 'total_original_duration': 2.7769375, 'total_adjusted_duration': 2.2172022349246827, 'tempo_ratio': 1.252451155}, 'l': {'count': 2, 'total_original_duration': 1.7364374999999999, 'total_adjusted_duration': 1.434973897372875, 'tempo_ratio': 1.210082987}, 'd': {'count': 3, 'total_original_duration': 0.854375, 'total_adjusted_duration': 0.6991493576297942, 'tempo_ratio': 1.222020718}, 'ey': {'count': 1, 'total_original_duration': 0.70975, 'total_adjusted_duration': 0.6208331413685478, 'tempo_ratio': 1.14322183}, 'tcl': {'count': 2, 'total_original_duration': 0.37206249999999996, 'total_adjusted_duration': 0.3398399995148046, 'tempo_ratio': 1.09481668}, 't': {'count': 3, 'total_original_duration': 0.5237499999999999, 'total_adjusted_duration': 0.4438550794750295, 'tempo_ratio': 1.180002267}, 'dcl': {'count': 3, 'total_original_duration': 2.0465625000000003, 'total_adjusted_duration': 1.9528591376407065, 'tempo_ratio': 1.047982653}, 'kcl': {'count': 2, 'total_original_duration': 0.985375, 'total_adjusted_duration': 0.7220647910710043, 'tempo_ratio': 1.364662856}, 'k': {'count': 2, 'total_original_duration': 0.3238125, 'total_adjusted_duration': 0.22726147326192137, 'tempo_ratio': 1.424845555}, 's': {'count': 3, 'total_original_duration': 1.832875, 'total_adjusted_duration': 1.5115270950963997, 'tempo_ratio': 1.212598177}, 'uw': {'count': 1, 'total_original_duration': 0.26875, 'total_adjusted_duration': 0.23200378795239143, 'tempo_ratio': 1.158386259}, 'ih': {'count': 2, 'total_original_duration': 0.8544375, 'total_adjusted_duration': 0.6893385984539822, 'tempo_ratio': 1.239503347}, 'r': {'count': 1, 'total_original_duration': 0.2205, 'total_adjusted_duration': 0.19891095700763112, 'tempo_ratio': 1.108536218}}}",0222.wav
